	name	male
119788	艾里甫·哈斯耶提	1
119789	艾尼·哈斯耶提	1
119790	卡德尔·哈斯耶提	1
119791	卡热·哈斯耶提	1
119792	喀斯木·哈斯耶提	1
119793	喀伍力·哈斯耶提	1
119794	阔其喀尔·哈斯耶提	1
119795	库尔班·哈斯耶提	1
119796	哈热买提·哈斯耶提	1
119797	佧马力·哈斯耶提	1
119798	佧米力·哈斯耶提	1
119799	坎吉·哈斯耶提	1
119800	克热木·哈斯耶提	1
119801	麦吉侬·哈斯耶提	1
119802	麦合苏提·哈斯耶提	1
119803	麦合木提·哈斯耶提	1
119804	麦苏木·哈斯耶提	1
119805	买买提·哈斯耶提	1
119806	穆太力普·哈斯耶提	1
119807	穆合塔尔·哈斯耶提	1
119808	穆再排尔·哈斯耶提	1
119809	穆萨·哈斯耶提	1
119810	努尔扎提·哈斯耶提	1
119811	莫明·哈斯耶提	1
119812	南比·哈斯耶提	1
119813	努斯热提·哈斯耶提	1
119814	尼加提·哈斯耶提	1
119815	尼扎木·哈斯耶提	1
119816	阿西木·哈斯耶提	1
119817	哈克木·哈斯耶提	1
119818	艾山·哈斯耶提	1
119819	吾守尔·哈斯耶提	1
119820	赫克木·哈斯耶提	1
119821	赫克买提·哈斯耶提	1
119822	奥斯曼·哈斯耶提	1
119823	乌图克·哈斯耶提	1
119824	乌齐坤·哈斯耶提	1
119825	约麦尔·哈斯耶提	1
119826	吾尔开希·哈斯耶提	1
119827	瓦力斯·哈斯耶提	1
119828	维力·哈斯耶提	1
119829	艾则孜·哈斯耶提	1
119830	艾依克·哈斯耶提	1
119831	伊斯拉木·哈斯耶提	1
119832	伊斯拉哈提·哈斯耶提	1
119833	伊善·哈斯耶提	1
119834	依干拜尔迪·哈斯耶提	1
119835	伊里哈木·哈斯耶提	1
119836	伊马木·哈斯耶提	1
119837	伊敏·哈斯耶提	1
119838	伊纳耶提·哈斯耶提	1
119839	雅库甫·哈斯耶提	1
119840	亚力坤·哈斯耶提	1
119841	堯樂博斯·哈斯耶提	1
119842	玉素甫·哈斯耶提	1
119843	阿不都·哈斯耶提	1
119844	阿洪·哈斯耶提	1
119845	安拉·哈斯耶提	1
119846	巴依·哈斯耶提	1
119847	塔依·哈斯耶提	1
119848	江·哈斯耶提	1
119849	丁·哈斯耶提	1
119850	卡日·哈斯耶提	1
119851	毛拉·哈斯耶提	1
119852	尼亚孜·哈斯耶提	1
119853	阿吉·哈斯耶提	1
119854	阿布都热依木·哈斯耶提	1
119855	阿卜力孜·哈斯耶提	1
119856	阿迪里·哈斯耶提	1
119857	阿力玛斯·哈斯耶提	1
119858	阿力木·哈斯耶提	1
119859	艾合太木·哈斯耶提	1
119860	艾合麦提·哈斯耶提	1
119861	艾尔西丁·哈斯耶提	1
119862	艾孜麦提·哈斯耶提	1
119863	艾科拜尔·哈斯耶提	1
119864	艾勒坎木·哈斯耶提	1
119865	艾麦提·哈斯耶提	1
119866	安外尔·哈斯耶提	1
119867	艾萨·哈斯耶提	1
119868	巴土尔·哈斯耶提	1
119869	布尔汉·哈斯耶提	1
119870	帕则力·哈斯耶提	1
119871	塔力甫·哈斯耶提	1
119872	吐尔迪·哈斯耶提	1
119873	图尔荪·哈斯耶提	1
119874	图尔干·哈斯耶提	1
119875	图尔贡·哈斯耶提	1
119876	加马力·哈斯耶提	1
119877	居尔艾提·哈斯耶提	1
119878	居玛·哈斯耶提	1
119879	吉利力·哈斯耶提	1
119880	哈里克·哈斯耶提	1
119881	达尼什·哈斯耶提	1
119882	热杰普·哈斯耶提	1
119883	肉孜·哈斯耶提	1
119884	肉索力·哈斯耶提	1
119885	萨比提·哈斯耶提	1
119886	萨比尔·哈斯耶提	1
119887	司的克·哈斯耶提	1
119888	斯拉木·哈斯耶提	1
119889	萨吾提·哈斯耶提	1
119890	萨依提·哈斯耶提	1
119891	苏力坦·哈斯耶提	1
119892	赛依提·哈斯耶提	1
119893	赛皮丁·哈斯耶提	1
119894	谢热甫·哈斯耶提	1
119895	鲜拜·哈斯耶提	1
119896	肖开特·哈斯耶提	1
119897	雪合拉提·哈斯耶提	1
119898	秀库尔·哈斯耶提	1
119899	西热甫·哈斯耶提	1
119900	喀迪尔·哈斯耶提	1
119901	哈尔·哈斯耶提	1
119902	哈斯木·哈斯耶提	1
119903	哈米力·哈斯耶提	1
119904	柯日木·哈斯耶提	1
119905	麦麦提·哈斯耶提	1
119906	穆台力甫·哈斯耶提	1
119907	莫敏·哈斯耶提	1
119908	乃比·哈斯耶提	1
119909	哈基姆·哈斯耶提	1
119910	艾散·哈斯耶提	1
119911	吾吐克·哈斯耶提	1
119912	吾尔凯西·哈斯耶提	1
119913	瓦热斯·哈斯耶提	1
119914	伊禅·哈斯耶提	1
119915	伊盖木拜尔迪·哈斯耶提	1
119916	伊力哈木·哈斯耶提	1
119917	亚库甫·哈斯耶提	1
119918	亚里坤·哈斯耶提	1
119919	尧勒巴斯·哈斯耶提	1
119920	阿布都·哈斯耶提	1
119921	喀日·哈斯耶提	1
119922	尼牙孜·哈斯耶提	1
119923	哈吉·哈斯耶提	1
119924	阿地力·哈斯耶提	1
119925	艾合旦木·哈斯耶提	1
119926	艾克巴尔·哈斯耶提	1
119927	塔里甫·哈斯耶提	1
119928	图尔迪·哈斯耶提	1
119929	吐尔孙·哈斯耶提	1
119930	图尔洪·哈斯耶提	1
119931	玉孜·哈斯耶提	1
119932	哈迪尔·哈斯耶提	1
119933	麦买提·哈斯耶提	1
119934	吴尔凯西·哈斯耶提	1
119935	額敏·哈斯耶提	1
119936	亚库普·哈斯耶提	1
119937	牙力昆·哈斯耶提	1
119938	阿卜杜·哈斯耶提	1
119939	图尔逊·哈斯耶提	1
119940	吐尔贡·哈斯耶提	1
119941	阿达来提·哈斯耶提	1
119942	夏哈普·哈斯耶提	1
119943	阿尔祖·哈斯耶提	1
119944	阿丽同·哈斯耶提	0
119945	阿米娜·哈斯耶提	0
119946	阿娜尔·哈斯耶提	0
119947	阿依帕夏·哈斯耶提	0
119948	阿依夏木·哈斯耶提	0
119949	阿依努尔·哈斯耶提	0
119950	艾拉·哈斯耶提	0
119951	巴哈尔·哈斯耶提	0
119952	拜合蒂·哈斯耶提	0
119953	布里布里·哈斯耶提	0
119954	塔吉古丽·哈斯耶提	0
119955	提拉·哈斯耶提	0
119956	吉乃斯太·哈斯耶提	0
119957	乔丽潘·哈斯耶提	0
119958	齐曼古丽·哈斯耶提	0
119959	哈斯也提·哈斯耶提	0
119960	罕扎代·哈斯耶提	0
119961	哈古丽·哈斯耶提	0
119962	海力且木·哈斯耶提	0
119963	迪丽拜尔·哈斯耶提	0
119964	迪丽达尔·哈斯耶提	0
119965	迪丽热巴·哈斯耶提	0
119966	热娜·哈斯耶提	0
119967	热依罕·哈斯耶提	0
119968	茹仙·哈斯耶提	0
119969	热孜宛·哈斯耶提	0
119970	再乃甫·哈斯耶提	0
119971	祖木热提·哈斯耶提	0
119972	佐合热·哈斯耶提	0
119973	孜巴·哈斯耶提	0
119974	萨阿代提·哈斯耶提	0
119975	萨巴海提·哈斯耶提	0
119976	沙拉买提·哈斯耶提	0
119977	赛乃姆·哈斯耶提	0
119978	赛娜瓦尔·哈斯耶提	0
119979	夏热拜提·哈斯耶提	0
119980	希仁·哈斯耶提	0
119981	凯赛尔·哈斯耶提	0
119982	坎曼尔·哈斯耶提	0
119983	古海尔·哈斯耶提	0
119984	古再丽·哈斯耶提	0
119985	古丽扎尔·哈斯耶提	0
119986	古丽罕·哈斯耶提	0
119987	古丽苏如合·哈斯耶提	0
119988	古丽仙·哈斯耶提	0
119989	古丽娜尔·哈斯耶提	0
119990	古丽斯坦·哈斯耶提	0
119991	麦尔哈巴·哈斯耶提	0
119992	麦丽开·哈斯耶提	0
119993	麦合布拜·哈斯耶提	0
119994	穆巴热克·哈斯耶提	0
119995	穆坎妲斯·哈斯耶提	0
119996	娜扎开提·哈斯耶提	0
119997	尼格尔·哈斯耶提	0
119998	尼鲁帕尔·哈斯耶提	0
119999	尼叶蒂·哈斯耶提	0
120000	赫木热·哈斯耶提	0
120001	约日耶提·哈斯耶提	0
120002	伊巴代提·哈斯耶提	0
120003	伊排提·哈斯耶提	0
120004	尤丽吐孜·哈斯耶提	0
120005	阿依·哈斯耶提	0
120006	布维·哈斯耶提	0
120007	汗·哈斯耶提	0
120008	克孜·哈斯耶提	0
120009	古丽·哈斯耶提	0
120010	姆·哈斯耶提	0
120011	努尔·哈斯耶提	0
120012	妮萨·哈斯耶提	0
120013	阿达莱提·哈斯耶提	0
120014	阿丽屯·哈斯耶提	0
120015	阿依夏姆·哈斯耶提	0
120016	布力布力·哈斯耶提	0
120017	乔力潘·哈斯耶提	0
120018	奇曼古丽·哈斯耶提	0
120019	哈斯叶提·哈斯耶提	0
120020	罕古丽·哈斯耶提	0
120021	海丽且木·哈斯耶提	0
120022	迪里拜尔·哈斯耶提	0
120023	冉娜·哈斯耶提	0
120024	热依汉·哈斯耶提	0
120025	热孜婉·哈斯耶提	0
120026	再乃普·哈斯耶提	0
120027	祖姆热提·哈斯耶提	0
120028	祖合热·哈斯耶提	0
120029	沙巴海提·哈斯耶提	0
120030	萨拉买提·哈斯耶提	0
120031	赛乃木·哈斯耶提	0
120032	西仁·哈斯耶提	0
120033	开萨尔·哈斯耶提	0
120034	果海尔·哈斯耶提	0
120035	古赞丽·哈斯耶提	0
120036	古丽扎热·哈斯耶提	0
120037	古丽苏茹合·哈斯耶提	0
120038	古丽鲜·哈斯耶提	0
120039	穆巴热科·哈斯耶提	0
120040	妮尕尔·哈斯耶提	0
120041	尼露拜尔·哈斯耶提	0
120042	玉丽吐孜·哈斯耶提	0
120043	布威·哈斯耶提	0
120044	罕·哈斯耶提	0
120045	柯孜·哈斯耶提	0
120046	木·哈斯耶提	0
120047	尼萨·哈斯耶提	0
120048	阿依谢姆·哈斯耶提	0
120049	乔丽番·哈斯耶提	0
120050	海丽且姆·哈斯耶提	0
120051	萨拉麦提·哈斯耶提	0
120052	希林·哈斯耶提	0
120053	布韦·哈斯耶提	0
120054	柯则·哈斯耶提	0
120055	尼莎·哈斯耶提	0
120056	阿巴拜科日·海丽且姆	1
120057	阿不都热依木·海丽且姆	1
120058	阿不力孜·海丽且姆	1
120059	阿迪力·海丽且姆	1
120060	阿尔斯兰·海丽且姆	1
120061	阿扎提·海丽且姆	1
120062	阿勒玛斯·海丽且姆	1
120063	阿里木·海丽且姆	1
120064	阿曼·海丽且姆	1
120065	艾海提·海丽且姆	1
120066	艾合坦木·海丽且姆	1
120067	艾合买提·海丽且姆	1
120068	艾尔希鼎·海丽且姆	1
120069	艾尔肯·海丽且姆	1
120070	艾孜买提·海丽且姆	1
120071	艾克拜尔·海丽且姆	1
120072	艾力凯木·海丽且姆	1
120073	艾力·海丽且姆	1
120074	艾买提·海丽且姆	1
120075	艾尼瓦尔·海丽且姆	1
120076	艾沙·海丽且姆	1
120077	依明·海丽且姆	1
120078	巴图尔·海丽且姆	1
120079	巴拉提·海丽且姆	1
120080	巴克·海丽且姆	1
120081	拜合提亚尔·海丽且姆	1
120082	布尔斯兰·海丽且姆	1
120083	包尔汉·海丽且姆	1
120084	帕孜力·海丽且姆	1
120085	普拉提·海丽且姆	1
120086	皮达·海丽且姆	1
120087	塔西布拉克·海丽且姆	1
120088	塔力普·海丽且姆	1
120089	托合提·海丽且姆	1
120090	坦吾皮克·海丽且姆	1
120091	吐尔地·海丽且姆	1
120092	吐尔逊·海丽且姆	1
120093	吐尔干·海丽且姆	1
120094	吐尔洪·海丽且姆	1
120095	铁木尔·海丽且姆	1
120096	提力瓦力迪·海丽且姆	1
120097	贾马力·海丽且姆	1
120098	健索尔·海丽且姆	1
120099	居热提·海丽且姆	1
120100	居麦·海丽且姆	1
120101	杰力力·海丽且姆	1
120102	哈力克·海丽且姆	1
120103	达尼西·海丽且姆	1
120104	达瓦买提·海丽且姆	1
120105	达伍提·海丽且姆	1
120106	迪亚尔·海丽且姆	1
120107	热合曼·海丽且姆	1
120108	热扎克·海丽且姆	1
120109	热介甫·海丽且姆	1
120110	热克甫·海丽且姆	1
120111	热赫木·海丽且姆	1
120112	如孜·海丽且姆	1
120113	如苏力·海丽且姆	1
120114	扎伊提·海丽且姆	1
120115	孜亚·海丽且姆	1
120116	沙比提·海丽且姆	1
120117	沙比尔·海丽且姆	1
120118	萨迪克·海丽且姆	1
120119	萨拉木·海丽且姆	1
120120	沙吾提·海丽且姆	1
120121	沙依提·海丽且姆	1
120122	赛排尔·海丽且姆	1
120123	赛尔旦·海丽且姆	1
120124	苏皮·海丽且姆	1
120125	苏里唐·海丽且姆	1
120126	色提瓦力迪·海丽且姆	1
120127	色依提·海丽且姆	1
120128	赛福鼎·海丽且姆	1
120129	谢力甫·海丽且姆	1
120130	谢木斯·海丽且姆	1
120131	仙拜·海丽且姆	1
120132	肖开提·海丽且姆	1
120133	雪合来提·海丽且姆	1
120134	许库尔·海丽且姆	1
120135	西力甫·海丽且姆	1
120136	哈孜·海丽且姆	1
120137	艾里甫·海丽且姆	1
120138	艾尼·海丽且姆	1
120139	卡德尔·海丽且姆	1
120140	卡热·海丽且姆	1
120141	喀斯木·海丽且姆	1
120142	喀伍力·海丽且姆	1
120143	阔其喀尔·海丽且姆	1
120144	库尔班·海丽且姆	1
120145	哈热买提·海丽且姆	1
120146	佧马力·海丽且姆	1
120147	佧米力·海丽且姆	1
120148	坎吉·海丽且姆	1
120149	克热木·海丽且姆	1
120150	麦吉侬·海丽且姆	1
120151	麦合苏提·海丽且姆	1
120152	麦合木提·海丽且姆	1
120153	麦苏木·海丽且姆	1
120154	买买提·海丽且姆	1
120155	穆太力普·海丽且姆	1
120156	穆合塔尔·海丽且姆	1
120157	穆再排尔·海丽且姆	1
120158	穆萨·海丽且姆	1
120159	努尔扎提·海丽且姆	1
120160	莫明·海丽且姆	1
120161	南比·海丽且姆	1
120162	努斯热提·海丽且姆	1
120163	尼加提·海丽且姆	1
120164	尼扎木·海丽且姆	1
120165	阿西木·海丽且姆	1
120166	哈克木·海丽且姆	1
120167	艾山·海丽且姆	1
120168	吾守尔·海丽且姆	1
120169	赫克木·海丽且姆	1
120170	赫克买提·海丽且姆	1
120171	奥斯曼·海丽且姆	1
120172	乌图克·海丽且姆	1
120173	乌齐坤·海丽且姆	1
120174	约麦尔·海丽且姆	1
120175	吾尔开希·海丽且姆	1
120176	瓦力斯·海丽且姆	1
120177	维力·海丽且姆	1
120178	艾则孜·海丽且姆	1
120179	艾依克·海丽且姆	1
120180	伊斯拉木·海丽且姆	1
120181	伊斯拉哈提·海丽且姆	1
120182	伊善·海丽且姆	1
120183	依干拜尔迪·海丽且姆	1
120184	伊里哈木·海丽且姆	1
120185	伊马木·海丽且姆	1
120186	伊敏·海丽且姆	1
120187	伊纳耶提·海丽且姆	1
120188	雅库甫·海丽且姆	1
120189	亚力坤·海丽且姆	1
120190	堯樂博斯·海丽且姆	1
120191	玉素甫·海丽且姆	1
120192	阿不都·海丽且姆	1
120193	阿洪·海丽且姆	1
120194	安拉·海丽且姆	1
120195	巴依·海丽且姆	1
120196	塔依·海丽且姆	1
120197	江·海丽且姆	1
120198	丁·海丽且姆	1
120199	卡日·海丽且姆	1
120200	毛拉·海丽且姆	1
120201	尼亚孜·海丽且姆	1
120202	阿吉·海丽且姆	1
120203	阿布都热依木·海丽且姆	1
120204	阿卜力孜·海丽且姆	1
120205	阿迪里·海丽且姆	1
120206	阿力玛斯·海丽且姆	1
120207	阿力木·海丽且姆	1
120208	艾合太木·海丽且姆	1
120209	艾合麦提·海丽且姆	1
120210	艾尔西丁·海丽且姆	1
120211	艾孜麦提·海丽且姆	1
120212	艾科拜尔·海丽且姆	1
120213	艾勒坎木·海丽且姆	1
120214	艾麦提·海丽且姆	1
120215	安外尔·海丽且姆	1
120216	艾萨·海丽且姆	1
120217	巴土尔·海丽且姆	1
120218	布尔汉·海丽且姆	1
120219	帕则力·海丽且姆	1
120220	塔力甫·海丽且姆	1
120221	吐尔迪·海丽且姆	1
120222	图尔荪·海丽且姆	1
120223	图尔干·海丽且姆	1
120224	图尔贡·海丽且姆	1
120225	加马力·海丽且姆	1
120226	居尔艾提·海丽且姆	1
120227	居玛·海丽且姆	1
120228	吉利力·海丽且姆	1
120229	哈里克·海丽且姆	1
120230	达尼什·海丽且姆	1
120231	热杰普·海丽且姆	1
120232	肉孜·海丽且姆	1
120233	肉索力·海丽且姆	1
120234	萨比提·海丽且姆	1
120235	萨比尔·海丽且姆	1
120236	司的克·海丽且姆	1
120237	斯拉木·海丽且姆	1
120238	萨吾提·海丽且姆	1
120239	萨依提·海丽且姆	1
120240	苏力坦·海丽且姆	1
120241	赛依提·海丽且姆	1
120242	赛皮丁·海丽且姆	1
120243	谢热甫·海丽且姆	1
120244	鲜拜·海丽且姆	1
120245	肖开特·海丽且姆	1
120246	雪合拉提·海丽且姆	1
120247	秀库尔·海丽且姆	1
120248	西热甫·海丽且姆	1
120249	喀迪尔·海丽且姆	1
120250	哈尔·海丽且姆	1
120251	哈斯木·海丽且姆	1
120252	哈米力·海丽且姆	1
120253	柯日木·海丽且姆	1
120254	麦麦提·海丽且姆	1
120255	穆台力甫·海丽且姆	1
120256	莫敏·海丽且姆	1
120257	乃比·海丽且姆	1
120258	哈基姆·海丽且姆	1
120259	艾散·海丽且姆	1
120260	吾吐克·海丽且姆	1
120261	吾尔凯西·海丽且姆	1
120262	瓦热斯·海丽且姆	1
120263	伊禅·海丽且姆	1
120264	伊盖木拜尔迪·海丽且姆	1
120265	伊力哈木·海丽且姆	1
120266	亚库甫·海丽且姆	1
120267	亚里坤·海丽且姆	1
120268	尧勒巴斯·海丽且姆	1
120269	阿布都·海丽且姆	1
120270	喀日·海丽且姆	1
120271	尼牙孜·海丽且姆	1
120272	哈吉·海丽且姆	1
120273	阿地力·海丽且姆	1
120274	艾合旦木·海丽且姆	1
120275	艾克巴尔·海丽且姆	1
120276	塔里甫·海丽且姆	1
120277	图尔迪·海丽且姆	1
120278	吐尔孙·海丽且姆	1
120279	图尔洪·海丽且姆	1
120280	玉孜·海丽且姆	1
120281	哈迪尔·海丽且姆	1
120282	麦买提·海丽且姆	1
120283	吴尔凯西·海丽且姆	1
120284	額敏·海丽且姆	1
120285	亚库普·海丽且姆	1
120286	牙力昆·海丽且姆	1
120287	阿卜杜·海丽且姆	1
120288	图尔逊·海丽且姆	1
120289	吐尔贡·海丽且姆	1
120290	阿达来提·海丽且姆	1
120291	夏哈普·海丽且姆	1
120292	阿尔祖·海丽且姆	1
120293	阿丽同·海丽且姆	0
120294	阿米娜·海丽且姆	0
120295	阿娜尔·海丽且姆	0
120296	阿依帕夏·海丽且姆	0
120297	阿依夏木·海丽且姆	0
120298	阿依努尔·海丽且姆	0
120299	艾拉·海丽且姆	0
120300	巴哈尔·海丽且姆	0
120301	拜合蒂·海丽且姆	0
120302	布里布里·海丽且姆	0
120303	塔吉古丽·海丽且姆	0
120304	提拉·海丽且姆	0
120305	吉乃斯太·海丽且姆	0
120306	乔丽潘·海丽且姆	0
120307	齐曼古丽·海丽且姆	0
120308	哈斯也提·海丽且姆	0
120309	罕扎代·海丽且姆	0
120310	哈古丽·海丽且姆	0
120311	海力且木·海丽且姆	0
120312	迪丽拜尔·海丽且姆	0
120313	迪丽达尔·海丽且姆	0
120314	迪丽热巴·海丽且姆	0
120315	热娜·海丽且姆	0
120316	热依罕·海丽且姆	0
120317	茹仙·海丽且姆	0
120318	热孜宛·海丽且姆	0
120319	再乃甫·海丽且姆	0
120320	祖木热提·海丽且姆	0
120321	佐合热·海丽且姆	0
120322	孜巴·海丽且姆	0
120323	萨阿代提·海丽且姆	0
120324	萨巴海提·海丽且姆	0
120325	沙拉买提·海丽且姆	0
120326	赛乃姆·海丽且姆	0
120327	赛娜瓦尔·海丽且姆	0
120328	夏热拜提·海丽且姆	0
120329	希仁·海丽且姆	0
120330	凯赛尔·海丽且姆	0
120331	坎曼尔·海丽且姆	0
120332	古海尔·海丽且姆	0
120333	古再丽·海丽且姆	0
120334	古丽扎尔·海丽且姆	0
120335	古丽罕·海丽且姆	0
120336	古丽苏如合·海丽且姆	0
120337	古丽仙·海丽且姆	0
120338	古丽娜尔·海丽且姆	0
120339	古丽斯坦·海丽且姆	0
120340	麦尔哈巴·海丽且姆	0
120341	麦丽开·海丽且姆	0
120342	麦合布拜·海丽且姆	0
120343	穆巴热克·海丽且姆	0
120344	穆坎妲斯·海丽且姆	0
120345	娜扎开提·海丽且姆	0
120346	尼格尔·海丽且姆	0
120347	尼鲁帕尔·海丽且姆	0
120348	尼叶蒂·海丽且姆	0
120349	赫木热·海丽且姆	0
120350	约日耶提·海丽且姆	0
120351	伊巴代提·海丽且姆	0
120352	伊排提·海丽且姆	0
120353	尤丽吐孜·海丽且姆	0
120354	阿依·海丽且姆	0
120355	布维·海丽且姆	0
120356	汗·海丽且姆	0
120357	克孜·海丽且姆	0
120358	古丽·海丽且姆	0
120359	姆·海丽且姆	0
120360	努尔·海丽且姆	0
120361	妮萨·海丽且姆	0
120362	阿达莱提·海丽且姆	0
120363	阿丽屯·海丽且姆	0
120364	阿依夏姆·海丽且姆	0
120365	布力布力·海丽且姆	0
120366	乔力潘·海丽且姆	0
120367	奇曼古丽·海丽且姆	0
120368	哈斯叶提·海丽且姆	0
120369	罕古丽·海丽且姆	0
120370	海丽且木·海丽且姆	0
120371	迪里拜尔·海丽且姆	0
120372	冉娜·海丽且姆	0
120373	热依汉·海丽且姆	0
120374	热孜婉·海丽且姆	0
120375	再乃普·海丽且姆	0
120376	祖姆热提·海丽且姆	0
120377	祖合热·海丽且姆	0
120378	沙巴海提·海丽且姆	0
120379	萨拉买提·海丽且姆	0
120380	赛乃木·海丽且姆	0
120381	西仁·海丽且姆	0
120382	开萨尔·海丽且姆	0
120383	果海尔·海丽且姆	0
120384	古赞丽·海丽且姆	0
120385	古丽扎热·海丽且姆	0
120386	古丽苏茹合·海丽且姆	0
120387	古丽鲜·海丽且姆	0
120388	穆巴热科·海丽且姆	0
120389	妮尕尔·海丽且姆	0
120390	尼露拜尔·海丽且姆	0
120391	玉丽吐孜·海丽且姆	0
120392	布威·海丽且姆	0
120393	罕·海丽且姆	0
120394	柯孜·海丽且姆	0
120395	木·海丽且姆	0
120396	尼萨·海丽且姆	0
120397	阿依谢姆·海丽且姆	0
120398	乔丽番·海丽且姆	0
120399	哈斯耶提·海丽且姆	0
120400	萨拉麦提·海丽且姆	0
120401	希林·海丽且姆	0
120402	布韦·海丽且姆	0
120403	柯则·海丽且姆	0
120404	尼莎·海丽且姆	0
120405	阿巴拜科日·萨拉麦提	1
120406	阿不都热依木·萨拉麦提	1
120407	阿不力孜·萨拉麦提	1
120408	阿迪力·萨拉麦提	1
120409	阿尔斯兰·萨拉麦提	1
120410	阿扎提·萨拉麦提	1
120411	阿勒玛斯·萨拉麦提	1
120412	阿里木·萨拉麦提	1
120413	阿曼·萨拉麦提	1
120414	艾海提·萨拉麦提	1
120415	艾合坦木·萨拉麦提	1
120416	艾合买提·萨拉麦提	1
120417	艾尔希鼎·萨拉麦提	1
120418	艾尔肯·萨拉麦提	1
120419	艾孜买提·萨拉麦提	1
120420	艾克拜尔·萨拉麦提	1
120421	艾力凯木·萨拉麦提	1
120422	艾力·萨拉麦提	1
120423	艾买提·萨拉麦提	1
120424	艾尼瓦尔·萨拉麦提	1
120425	艾沙·萨拉麦提	1
120426	依明·萨拉麦提	1
120427	巴图尔·萨拉麦提	1
120428	巴拉提·萨拉麦提	1
120429	巴克·萨拉麦提	1
120430	拜合提亚尔·萨拉麦提	1
120431	布尔斯兰·萨拉麦提	1
120432	包尔汉·萨拉麦提	1
120433	帕孜力·萨拉麦提	1
120434	普拉提·萨拉麦提	1
120435	皮达·萨拉麦提	1
120436	塔西布拉克·萨拉麦提	1
120437	塔力普·萨拉麦提	1
120438	托合提·萨拉麦提	1
120439	坦吾皮克·萨拉麦提	1
120440	吐尔地·萨拉麦提	1
120441	吐尔逊·萨拉麦提	1
120442	吐尔干·萨拉麦提	1
120443	吐尔洪·萨拉麦提	1
120444	铁木尔·萨拉麦提	1
120445	提力瓦力迪·萨拉麦提	1
120446	贾马力·萨拉麦提	1
120447	健索尔·萨拉麦提	1
120448	居热提·萨拉麦提	1
120449	居麦·萨拉麦提	1
120450	杰力力·萨拉麦提	1
120451	哈力克·萨拉麦提	1
120452	达尼西·萨拉麦提	1
120453	达瓦买提·萨拉麦提	1
120454	达伍提·萨拉麦提	1
120455	迪亚尔·萨拉麦提	1
120456	热合曼·萨拉麦提	1
120457	热扎克·萨拉麦提	1
120458	热介甫·萨拉麦提	1
120459	热克甫·萨拉麦提	1
120460	热赫木·萨拉麦提	1
120461	如孜·萨拉麦提	1
120462	如苏力·萨拉麦提	1
120463	扎伊提·萨拉麦提	1
120464	孜亚·萨拉麦提	1
120465	沙比提·萨拉麦提	1
120466	沙比尔·萨拉麦提	1
120467	萨迪克·萨拉麦提	1
120468	萨拉木·萨拉麦提	1
120469	沙吾提·萨拉麦提	1
120470	沙依提·萨拉麦提	1
120471	赛排尔·萨拉麦提	1
120472	赛尔旦·萨拉麦提	1
120473	苏皮·萨拉麦提	1
120474	苏里唐·萨拉麦提	1
120475	色提瓦力迪·萨拉麦提	1
120476	色依提·萨拉麦提	1
120477	赛福鼎·萨拉麦提	1
120478	谢力甫·萨拉麦提	1
120479	谢木斯·萨拉麦提	1
120480	仙拜·萨拉麦提	1
120481	肖开提·萨拉麦提	1
120482	雪合来提·萨拉麦提	1
120483	许库尔·萨拉麦提	1
120484	西力甫·萨拉麦提	1
120485	哈孜·萨拉麦提	1
120486	艾里甫·萨拉麦提	1
120487	艾尼·萨拉麦提	1
120488	卡德尔·萨拉麦提	1
120489	卡热·萨拉麦提	1
120490	喀斯木·萨拉麦提	1
120491	喀伍力·萨拉麦提	1
120492	阔其喀尔·萨拉麦提	1
120493	库尔班·萨拉麦提	1
120494	哈热买提·萨拉麦提	1
120495	佧马力·萨拉麦提	1
120496	佧米力·萨拉麦提	1
120497	坎吉·萨拉麦提	1
120498	克热木·萨拉麦提	1
120499	麦吉侬·萨拉麦提	1
120500	麦合苏提·萨拉麦提	1
120501	麦合木提·萨拉麦提	1
120502	麦苏木·萨拉麦提	1
120503	买买提·萨拉麦提	1
120504	穆太力普·萨拉麦提	1
120505	穆合塔尔·萨拉麦提	1
120506	穆再排尔·萨拉麦提	1
120507	穆萨·萨拉麦提	1
120508	努尔扎提·萨拉麦提	1
120509	莫明·萨拉麦提	1
120510	南比·萨拉麦提	1
120511	努斯热提·萨拉麦提	1
120512	尼加提·萨拉麦提	1
120513	尼扎木·萨拉麦提	1
120514	阿西木·萨拉麦提	1
120515	哈克木·萨拉麦提	1
120516	艾山·萨拉麦提	1
120517	吾守尔·萨拉麦提	1
120518	赫克木·萨拉麦提	1
120519	赫克买提·萨拉麦提	1
120520	奥斯曼·萨拉麦提	1
120521	乌图克·萨拉麦提	1
120522	乌齐坤·萨拉麦提	1
120523	约麦尔·萨拉麦提	1
120524	吾尔开希·萨拉麦提	1
120525	瓦力斯·萨拉麦提	1
120526	维力·萨拉麦提	1
120527	艾则孜·萨拉麦提	1
120528	艾依克·萨拉麦提	1
120529	伊斯拉木·萨拉麦提	1
120530	伊斯拉哈提·萨拉麦提	1
120531	伊善·萨拉麦提	1
120532	依干拜尔迪·萨拉麦提	1
120533	伊里哈木·萨拉麦提	1
120534	伊马木·萨拉麦提	1
120535	伊敏·萨拉麦提	1
120536	伊纳耶提·萨拉麦提	1
120537	雅库甫·萨拉麦提	1
120538	亚力坤·萨拉麦提	1
120539	堯樂博斯·萨拉麦提	1
120540	玉素甫·萨拉麦提	1
120541	阿不都·萨拉麦提	1
